"ID","Y"
603,0.39
604,0.428
605,0.398
606,0.418
607,0.684
608,0.332
609,0.352
610,0.306
611,0.572
612,0.414
613,0.434
614,0.312
615,0.292
616,0.54
617,0.334
618,0.296
619,0.368
620,0.454
621,0.31
622,0.246
623,0.498
624,0.242
625,0.282
626,0.334
627,0.272
628,0.37
629,0.316
630,0.484
631,0.73
632,0.392
633,0.184
634,0.424
635,0.46
636,0.37
637,0.314
638,0.378
639,0.402
640,0.288
641,0.382
642,0.224
643,0.374
644,0.428
645,0.268
646,0.54
647,0.584
648,0.48
649,0.288
650,0.356
651,0.402
652,0.408
653,0.396
654,0.272
655,0.3
656,0.522
657,0.624
658,0.524
659,0.364
660,0.344
661,0.294
662,0.348
663,0.368
664,0.452
665,0.392
666,0.36
667,0.214
668,0.352
669,0.278
670,0.312
671,0.398
672,0.38
673,0.458
674,0.21
675,0.348
676,0.286
677,0.566
678,0.624
679,0.492
680,0.532
681,0.278
682,0.53
683,0.554
684,0.374
685,0.402
686,0.484
687,0.356
688,0.274
689,0.358
690,0.338
691,0.34
692,0.558
693,0.308
694,0.292
695,0.388
696,0.282
697,0.426
698,0.48
699,0.468
700,0.266
701,0.378
702,0.422
703,0.476
704,0.386
705,0.376
706,0.39
707,0.35
708,0.386
709,0.186
710,0.398
711,0.272
712,0.378
713,0.27
714,0.494
715,0.33
716,0.462
717,0.432
718,0.404
719,0.292
720,0.344
721,0.404
722,0.482
723,0.452
724,0.6
725,0.186
726,0.516
727,0.442
728,0.35
729,0.384
730,0.314
731,0.228
732,0.306
733,0.29
734,0.336
735,0.484
736,0.382
737,0.444
738,0.322
739,0.228
740,0.4
741,0.252
742,0.372
743,0.668
744,0.338
745,0.242
746,0.51
747,0.576
748,0.29
749,0.216
750,0.206
751,0.302
752,0.366
753,0.464
754,0.462
755,0.406
756,0.378
757,0.392
758,0.298
759,0.414
760,0.416
761,0.22
762,0.262
763,0.69
764,0.456
765,0.446
766,0.712
767,0.466
768,0.25
769,0.542
770,0.18
771,0.384
772,0.238
773,0.374
774,0.37
775,0.258
776,0.436
777,0.366
778,0.346
779,0.204
780,0.51
781,0.28
782,0.432
783,0.382
784,0.266
785,0.38
786,0.34
787,0.408
788,0.26
789,0.534
790,0.302
791,0.708
792,0.478
793,0.428
794,0.248
795,0.57
796,0.296
797,0.402
798,0.596
799,0.612
800,0.296
801,0.462
802,0.5
803,0.35
804,0.662
805,0.262
806,0.528
807,0.518
808,0.326
809,0.502
810,0.364
811,0.448
812,0.298
813,0.412
814,0.328
815,0.264
816,0.424
817,0.364
818,0.32
819,0.488
820,0.414
821,0.262
822,0.432
823,0.366
824,0.444
825,0.474
826,0.358
827,0.314
828,0.268
829,0.398
830,0.378
831,0.594
832,0.376
833,0.378
834,0.456
835,0.426
836,0.37
837,0.376
838,0.36
839,0.592
840,0.412
841,0.254
842,0.254
843,0.282
844,0.234
845,0.554
846,0.614
847,0.28
848,0.218
849,0.452
850,0.508
851,0.334
852,0.238
853,0.358
854,0.232
855,0.396
856,0.354
857,0.202
858,0.502
859,0.332
860,0.31
861,0.438
862,0.214
863,0.352
864,0.394
865,0.36
866,0.392
867,0.484
868,0.292
869,0.374
870,0.324
871,0.228
872,0.206
873,0.354
874,0.358
875,0.534
876,0.346
877,0.446
878,0.334
879,0.382
880,0.546
881,0.316
882,0.474
883,0.302
884,0.338
885,0.342
886,0.28
887,0.366
888,0.5
889,0.256
890,0.356
891,0.44
892,0.494
893,0.42
894,0.312
895,0.476
896,0.344
897,0.408
898,0.278
899,0.322
900,0.338
901,0.456
902,0.29
903,0.62
904,0.334
905,0.45
906,0.352
907,0.278
908,0.304
909,0.336
910,0.432
911,0.43
912,0.35
913,0.232
914,0.396
915,0.246
916,0.248
917,0.464
918,0.278
919,0.568
920,0.54
921,0.32
922,0.228
923,0.338
924,0.384
925,0.382
926,0.672
927,0.34
928,0.268
929,0.4
930,0.404
931,0.648
932,0.366
933,0.37
934,0.474
935,0.428
936,0.444
937,0.59
938,0.27
939,0.224
940,0.234
941,0.526
942,0.404
943,0.354
944,0.162
945,0.27
946,0.366
947,0.394
948,0.264
949,0.504
950,0.486
951,0.488
952,0.34
953,0.392
954,0.52
955,0.43
956,0.32
957,0.448
958,0.344
959,0.316
960,0.15
961,0.476
962,0.468
963,0.418
964,0.346
965,0.44
966,0.34
967,0.466
968,0.248
969,0.216
970,0.252
971,0.242
972,0.442
973,0.302
974,0.346
975,0.336
976,0.32
977,0.336
978,0.374
979,0.314
980,0.466
981,0.318
982,0.306
983,0.45
984,0.322
985,0.36
986,0.364
987,0.484
988,0.264
989,0.324
990,0.338
991,0.334
992,0.37
993,0.486
994,0.476
995,0.296
996,0.434
997,0.514
998,0.256
999,0.346
1000,0.28
1001,0.276
1002,0.552
1003,0.218
1004,0.376
1005,0.418
1006,0.456
1007,0.426
1008,0.362
1009,0.418
1010,0.41
1011,0.448
1012,0.486
1013,0.292
1014,0.518
1015,0.33
1016,0.304
1017,0.35
1018,0.334
1019,0.322
1020,0.566
1021,0.616
1022,0.396
1023,0.306
1024,0.364
1025,0.28
1026,0.268
1027,0.478
1028,0.334
1029,0.364
1030,0.532
1031,0.488
1032,0.41
1033,0.326
1034,0.398
1035,0.328
1036,0.43
1037,0.3
1038,0.398
1039,0.518
1040,0.438
1041,0.494
1042,0.492
1043,0.388
1044,0.39
1045,0.308
1046,0.4
1047,0.31
1048,0.534
1049,0.374
1050,0.302
1051,0.302
1052,0.162
1053,0.264
1054,0.644
1055,0.36
1056,0.592
1057,0.308
1058,0.568
1059,0.304
1060,0.498
1061,0.304
1062,0.332
1063,0.406
1064,0.398
1065,0.256
1066,0.26
1067,0.484
1068,0.492
1069,0.346
1070,0.346
1071,0.466
1072,0.582
1073,0.65
1074,0.542
1075,0.284
1076,0.372
1077,0.264
1078,0.328
1079,0.388
1080,0.462
1081,0.336
1082,0.294
1083,0.448
1084,0.326
1085,0.478
1086,0.26
1087,0.434
1088,0.2
1089,0.428
1090,0.56
1091,0.462
1092,0.484
1093,0.384
1094,0.63
1095,0.384
1096,0.276
1097,0.54
1098,0.342
1099,0.594
1100,0.43
1101,0.324
1102,0.38
1103,0.48
1104,0.494
1105,0.464
1106,0.462
1107,0.456
1108,0.272
1109,0.272
1110,0.424
1111,0.462
1112,0.438
1113,0.408
1114,0.368
1115,0.304
1116,0.37
1117,0.416
1118,0.502
1119,0.404
1120,0.506
1121,0.428
1122,0.326
1123,0.45
1124,0.258
1125,0.196
1126,0.238
1127,0.36
1128,0.572
1129,0.198
1130,0.402
1131,0.366
1132,0.502
1133,0.266
1134,0.358
1135,0.492
1136,0.492
1137,0.24
1138,0.36
1139,0.314
1140,0.274
1141,0.33
1142,0.24
1143,0.522
1144,0.464
1145,0.24
1146,0.428
1147,0.292
1148,0.338
1149,0.252
1150,0.57
1151,0.338
1152,0.348
1153,0.344
1154,0.332
1155,0.628
1156,0.198
1157,0.282
1158,0.416
1159,0.478
1160,0.254
1161,0.444
1162,0.294
1163,0.384
1164,0.204
1165,0.47
1166,0.308
1167,0.218
1168,0.332
1169,0.26
1170,0.292
1171,0.274
1172,0.418
1173,0.386
1174,0.352
1175,0.342
1176,0.502
1177,0.634
1178,0.362
1179,0.62
1180,0.65
1181,0.26
1182,0.514
1183,0.508
1184,0.538
1185,0.214
1186,0.45
1187,0.458
1188,0.234
1189,0.242
1190,0.426
1191,0.534
1192,0.7
1193,0.52
1194,0.352
1195,0.584
1196,0.314
1197,0.592
1198,0.656
1199,0.606
1200,0.314
1201,0.468
1202,0.344
1203,0.256
1204,0.29
1205,0.51
1206,0.24
1207,0.36
1208,0.33
1209,0.662
1210,0.44
1211,0.444
1212,0.226
1213,0.26
1214,0.454
1215,0.408
1216,0.44
1217,0.322
1218,0.384
1219,0.326
1220,0.702
1221,0.338
1222,0.386
1223,0.428
1224,0.486
1225,0.486
1226,0.478
1227,0.422
1228,0.564
1229,0.512
1230,0.464
1231,0.436
1232,0.464
1233,0.294
1234,0.238
1235,0.334
1236,0.482
1237,0.516
1238,0.528
1239,0.524
1240,0.74
1241,0.47
1242,0.372
1243,0.204
1244,0.424
1245,0.458
1246,0.318
1247,0.284
1248,0.314
1249,0.486
1250,0.596
1251,0.484
1252,0.344
1253,0.2
1254,0.51
1255,0.36
1256,0.226
1257,0.342
1258,0.472
1259,0.32
1260,0.51
1261,0.196
1262,0.42
1263,0.218
1264,0.4
1265,0.238
1266,0.166
1267,0.414
1268,0.286
1269,0.212
1270,0.426
1271,0.256
1272,0.34
1273,0.22
1274,0.514
1275,0.158
1276,0.33
1277,0.39
1278,0.638
1279,0.376
1280,0.394
1281,0.284
1282,0.304
1283,0.496
1284,0.262
1285,0.358
1286,0.278
1287,0.354
1288,0.318
1289,0.366
1290,0.496
1291,0.27
1292,0.674
1293,0.424
1294,0.582
1295,0.25
1296,0.24
1297,0.3
1298,0.43
1299,0.296
1300,0.314
1301,0.46
1302,0.636
1303,0.486
1304,0.434
1305,0.278
1306,0.322
1307,0.276
1308,0.414
1309,0.242
1310,0.254
1311,0.31
1312,0.342
1313,0.282
1314,0.37
1315,0.284
1316,0.466
1317,0.496
1318,0.444
1319,0.524
1320,0.36
1321,0.284
1322,0.248
1323,0.33
1324,0.644
1325,0.506
1326,0.464
1327,0.302
1328,0.444
1329,0.36
1330,0.354
1331,0.264
1332,0.306
1333,0.462
1334,0.276
1335,0.438
1336,0.432
1337,0.302
1338,0.212
1339,0.606
1340,0.446
1341,0.448
1342,0.38
1343,0.318
1344,0.556
1345,0.666
1346,0.372
1347,0.254
1348,0.464
1349,0.38
1350,0.182
1351,0.292
1352,0.248
1353,0.302
1354,0.302
1355,0.42
1356,0.292
1357,0.338
1358,0.302
1359,0.472
1360,0.298
1361,0.33
1362,0.524
1363,0.288
1364,0.352
1365,0.398
1366,0.29
1367,0.268
1368,0.374
1369,0.356
1370,0.322
1371,0.38
1372,0.486
1373,0.638
1374,0.462
1375,0.706
1376,0.792
1377,0.296
1378,0.424
1379,0.404
1380,0.274
1381,0.628
1382,0.356
1383,0.246
1384,0.262
1385,0.344
1386,0.518
1387,0.326
1388,0.326
1389,0.35
1390,0.226
1391,0.22
1392,0.242
1393,0.664
1394,0.536
1395,0.162
1396,0.234
1397,0.472
1398,0.346
1399,0.398
1400,0.232
1401,0.502
1402,0.268
1403,0.35
1404,0.232
1405,0.284
1406,0.424
1407,0.25
1408,0.428
1409,0.226
1410,0.414
1411,0.316
1412,0.346
1413,0.34
1414,0.378
1415,0.208
1416,0.446
1417,0.366
1418,0.32
1419,0.512
1420,0.38
1421,0.5
1422,0.394
1423,0.346
1424,0.314
1425,0.546
1426,0.326
1427,0.402
1428,0.624
1429,0.254
1430,0.488
1431,0.33
1432,0.39
1433,0.492
1434,0.46
1435,0.44
1436,0.386
1437,0.44
1438,0.358
1439,0.284
1440,0.37
1441,0.216
1442,0.154
1443,0.33
1444,0.35
1445,0.65
1446,0.464
1447,0.504
1448,0.378
1449,0.278
1450,0.282
1451,0.328
1452,0.404
1453,0.34
1454,0.29
1455,0.37
1456,0.378
1457,0.494
1458,0.478
1459,0.418
1460,0.358
1461,0.51
1462,0.44
1463,0.45
1464,0.284
1465,0.59
1466,0.42
1467,0.304
1468,0.376
1469,0.532
1470,0.414
1471,0.31
1472,0.44
1473,0.37
1474,0.53
1475,0.28
1476,0.432
1477,0.396
1478,0.454
1479,0.5
1480,0.228
1481,0.356
1482,0.388
1483,0.212
1484,0.232
1485,0.336
1486,0.542
1487,0.492
1488,0.422
1489,0.466
1490,0.498
1491,0.23
1492,0.348
1493,0.256
1494,0.31
1495,0.376
1496,0.468
1497,0.286
1498,0.516
1499,0.49
1500,0.422
1501,0.326
1502,0.444
1503,0.342
1504,0.258
1505,0.454
1506,0.522
1507,0.488
1508,0.418
1509,0.28
1510,0.312
1511,0.468
1512,0.438
1513,0.378
1514,0.576
1515,0.222
1516,0.412
1517,0.574
1518,0.538
1519,0.252
1520,0.362
1521,0.16
1522,0.408
1523,0.292
1524,0.39
1525,0.326
1526,0.318
1527,0.216
1528,0.264
1529,0.448
1530,0.284
1531,0.294
1532,0.404
1533,0.598
1534,0.54
1535,0.392
1536,0.518
1537,0.348
1538,0.452
1539,0.47
1540,0.212
1541,0.374
1542,0.46
1543,0.274
1544,0.342
1545,0.378
1546,0.382
1547,0.276
1548,0.422
1549,0.596
1550,0.306
1551,0.348
1552,0.396
1553,0.292
1554,0.402
1555,0.46
1556,0.31
1557,0.342
1558,0.436
1559,0.456
1560,0.306
1561,0.508
1562,0.306
1563,0.52
1564,0.336
1565,0.144
1566,0.41
1567,0.324
1568,0.408
1569,0.394
1570,0.258
1571,0.388
1572,0.51
1573,0.43
1574,0.586
1575,0.44
1576,0.326
1577,0.382
1578,0.55
1579,0.316
1580,0.35
1581,0.416
1582,0.266
1583,0.332
1584,0.306
1585,0.406
1586,0.436
1587,0.468
1588,0.352
1589,0.376
1590,0.352
1591,0.458
1592,0.522
1593,0.402
1594,0.412
1595,0.558
1596,0.432
1597,0.286
1598,0.418
1599,0.186
1600,0.44
1601,0.334
1602,0.358
1603,0.338
1604,0.334
1605,0.226
1606,0.526
1607,0.404
1608,0.364
1609,0.384
1610,0.38
1611,0.44
1612,0.608
1613,0.41
1614,0.572
1615,0.456
1616,0.278
1617,0.302
1618,0.692
1619,0.544
1620,0.548
1621,0.196
1622,0.314
1623,0.268
1624,0.378
1625,0.542
1626,0.484
1627,0.384
1628,0.344
1629,0.23
1630,0.44
1631,0.468
1632,0.188
1633,0.266
1634,0.658
1635,0.366
1636,0.32
1637,0.446
1638,0.562
1639,0.434
1640,0.468
1641,0.426
1642,0.574
1643,0.482
1644,0.15
1645,0.478
1646,0.356
1647,0.294
1648,0.452
1649,0.294
1650,0.372
1651,0.348
1652,0.316
1653,0.336
1654,0.372
1655,0.414
1656,0.252
1657,0.408
1658,0.278
1659,0.362
1660,0.396
1661,0.238
1662,0.588
1663,0.598
1664,0.436
1665,0.434
1666,0.382
1667,0.496
1668,0.552
1669,0.414
1670,0.398
1671,0.356
1672,0.212
1673,0.582
1674,0.398
1675,0.256
1676,0.458
1677,0.362
1678,0.416
1679,0.244
1680,0.268
1681,0.438
1682,0.498
1683,0.556
1684,0.49
1685,0.414
1686,0.4
1687,0.536
1688,0.256
1689,0.356
1690,0.338
1691,0.406
1692,0.35
1693,0.398
1694,0.348
1695,0.378
1696,0.426
1697,0.476
1698,0.39
1699,0.514
1700,0.284
1701,0.602
1702,0.596
1703,0.596
1704,0.356
1705,0.238
1706,0.302
1707,0.388
1708,0.234
1709,0.342
1710,0.482
1711,0.23
1712,0.272
1713,0.374
1714,0.456
1715,0.634
1716,0.264
1717,0.338
1718,0.198
1719,0.442
1720,0.42
1721,0.364
1722,0.63
1723,0.204
1724,0.394
1725,0.342
1726,0.284
1727,0.304
1728,0.464
1729,0.254
1730,0.594
1731,0.484
1732,0.212
1733,0.364
1734,0.492
1735,0.23
1736,0.462
1737,0.25
1738,0.376
1739,0.378
1740,0.39
1741,0.304
1742,0.424
1743,0.268
1744,0.312
1745,0.42
1746,0.206
1747,0.356
1748,0.242
1749,0.446
1750,0.52
1751,0.246
1752,0.286
1753,0.48
1754,0.56
1755,0.364
1756,0.308
1757,0.528
1758,0.204
1759,0.218
1760,0.238
1761,0.44
1762,0.252
1763,0.628
1764,0.416
1765,0.29
1766,0.384
1767,0.274
1768,0.32
1769,0.306
1770,0.414
1771,0.298
1772,0.564
1773,0.306
1774,0.352
1775,0.33
1776,0.276
1777,0.572
1778,0.352
1779,0.464
1780,0.358
1781,0.154
1782,0.568
1783,0.448
1784,0.328
1785,0.614
1786,0.292
1787,0.434
1788,0.392
1789,0.316
1790,0.286
1791,0.51
1792,0.41
1793,0.5
1794,0.28
1795,0.478
1796,0.276
1797,0.466
1798,0.174
1799,0.378
1800,0.322
1801,0.294
1802,0.438
1803,0.544
1804,0.29
1805,0.51
1806,0.432
1807,0.248
1808,0.36
1809,0.35
1810,0.392
1811,0.51
1812,0.288
1813,0.236
1814,0.296
1815,0.392
1816,0.216
1817,0.43
1818,0.59
1819,0.36
1820,0.506
1821,0.236
1822,0.668
1823,0.478
1824,0.418
1825,0.496
1826,0.448
1827,0.244
1828,0.522
1829,0.216
1830,0.296
1831,0.468
1832,0.49
1833,0.404
1834,0.304
1835,0.392
1836,0.286
1837,0.298
1838,0.418
1839,0.432
1840,0.364
1841,0.378
1842,0.344
1843,0.322
1844,0.178
1845,0.536
1846,0.486
1847,0.252
1848,0.302
1849,0.474
1850,0.246
1851,0.384
1852,0.4
1853,0.37
1854,0.222
1855,0.614
1856,0.398
1857,0.412
1858,0.292
1859,0.55
1860,0.352
1861,0.292
1862,0.392
1863,0.264
1864,0.364
1865,0.592
1866,0.374
1867,0.398
1868,0.418
1869,0.39
1870,0.636
1871,0.302
1872,0.418
1873,0.278
1874,0.246
1875,0.222
1876,0.376
1877,0.384
1878,0.458
1879,0.702
1880,0.248
1881,0.394
1882,0.43
1883,0.302
1884,0.236
1885,0.322
1886,0.506
1887,0.418
1888,0.488
1889,0.426
1890,0.45
1891,0.502
1892,0.446
1893,0.36
1894,0.248
1895,0.624
1896,0.234
1897,0.204
1898,0.206
1899,0.304
1900,0.562
1901,0.45
1902,0.298
1903,0.442
1904,0.186
1905,0.56
1906,0.302
1907,0.468
1908,0.306
1909,0.296
1910,0.474
1911,0.48
1912,0.554
1913,0.338
1914,0.432
1915,0.712
1916,0.46
1917,0.3
1918,0.254
1919,0.424
1920,0.322
1921,0.362
1922,0.438
1923,0.358
1924,0.39
1925,0.264
1926,0.304
1927,0.352
1928,0.474
1929,0.22
1930,0.488
1931,0.308
1932,0.368
1933,0.3
1934,0.454
1935,0.344
1936,0.346
1937,0.418
1938,0.214
1939,0.314
1940,0.642
1941,0.338
1942,0.618
1943,0.436
1944,0.464
1945,0.334
1946,0.48
1947,0.428
1948,0.406
1949,0.422
1950,0.29
1951,0.48
1952,0.282
1953,0.446
1954,0.7
1955,0.474
1956,0.36
1957,0.308
1958,0.214
1959,0.414
1960,0.372
1961,0.304
1962,0.354
1963,0.374
1964,0.282
1965,0.28
1966,0.32
1967,0.386
1968,0.478
1969,0.386
1970,0.35
1971,0.256
1972,0.306
1973,0.274
1974,0.414
1975,0.296
1976,0.75
1977,0.374
1978,0.73
1979,0.49
1980,0.25
1981,0.582
1982,0.336
1983,0.298
1984,0.232
1985,0.528
1986,0.4
1987,0.504
1988,0.404
1989,0.322
1990,0.406
1991,0.62
1992,0.466
1993,0.488
1994,0.494
1995,0.198
1996,0.166
1997,0.402
1998,0.544
1999,0.368
2000,0.448
2001,0.484
2002,0.398
2003,0.364
2004,0.256
2005,0.316
2006,0.332
2007,0.396
2008,0.308
2009,0.288
2010,0.434
2011,0.444
2012,0.204
2013,0.458
2014,0.46
2015,0.274
2016,0.456
2017,0.728
2018,0.368
2019,0.408
2020,0.44
2021,0.33
2022,0.366
2023,0.288
2024,0.266
2025,0.27
2026,0.476
2027,0.618
2028,0.392
2029,0.44
2030,0.258
2031,0.624
2032,0.362
2033,0.368
2034,0.452
2035,0.41
2036,0.436
2037,0.216
2038,0.34
2039,0.258
2040,0.392
2041,0.412
2042,0.2
2043,0.382
2044,0.262
2045,0.426
2046,0.31
2047,0.474
2048,0.29
2049,0.354
2050,0.52
2051,0.446
2052,0.396
2053,0.346
2054,0.456
2055,0.382
2056,0.534
2057,0.496
2058,0.37
2059,0.302
2060,0.688
2061,0.414
2062,0.552
2063,0.508
2064,0.408
2065,0.192
2066,0.388
2067,0.52
2068,0.388
2069,0.5
2070,0.326
2071,0.718
2072,0.354
2073,0.416
2074,0.526
2075,0.302
2076,0.672
2077,0.444
2078,0.278
2079,0.306
2080,0.414
2081,0.4
2082,0.438
2083,0.354
2084,0.28
2085,0.61
2086,0.428
2087,0.456
2088,0.348
2089,0.38
2090,0.428
2091,0.22
2092,0.496
2093,0.442
2094,0.266
2095,0.35
2096,0.352
2097,0.334
2098,0.308
2099,0.372
2100,0.494
2101,0.28
2102,0.566
2103,0.3
2104,0.468
2105,0.694
2106,0.3
2107,0.436
2108,0.434
2109,0.284
2110,0.418
2111,0.518
2112,0.442
2113,0.314
2114,0.37
2115,0.286
2116,0.286
2117,0.532
2118,0.268
2119,0.352
2120,0.486
2121,0.462
2122,0.38
2123,0.28
2124,0.446
2125,0.422
2126,0.404
2127,0.314
2128,0.396
2129,0.574
2130,0.352
2131,0.47
2132,0.404
2133,0.392
2134,0.664
2135,0.312
2136,0.202
2137,0.462
2138,0.418
2139,0.316
2140,0.392
